ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count
8152,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Ультратонка (21 мм) відеопанель Qualvision QV-ODS421SB. Вбудована камера з роздільною здатністю 900 ТВЛ і матрицею 1/3 'CMOS з кутом огляду 55 °. Камера обладнана Іч-підсвічуванням до 1 м. Механічний світлофільтр автоматично переходить з денного (кольорового) в нічний режим (чорно-білий).","Qualvision QV-ODS421SB",,publish,closed,open,,qualvision-qv-ods421sb,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/qualvision-qv-ods421sb/,0,product,,0
8153,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Горизонтальна роздільна здатність 700 твл, матриця 1/3 ""CCD, ІЧ-підсвічування, система сигналу - PAL, настінний тип монтажу, потужність 13 Вт, розміри 105 (в) х165 (ш) х30 (г), кут огляду 83 ° - по горизонталі .","Виклична панель Qualvision QV-ODS403SC",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods403sc,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods403sc/,0,product,,0
8154,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Qualvision QV-ODS409GA - Антивандальная влагозащищенная панель виклику з ІЧ підсвічуванням. Вбудована відеокамера з розширенням 900 ТВЛ. Регулювання рівня гучності динаміка і мікрофона.Управленіе замком.","Виклична панель Qualvision QV-ODS409GA",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods409ga,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods409ga/,0,product,,0
8155,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Відеопанель кольорова 1/3 CMOS, корпус антивандальна, накладна установка, розширення 900 ТВЛ, f = 3,6. Підсвічування ІЧ до 1м. Кут огляду по горизонталі 83 °. Вбудоване реле управління замком. Підсвічування кнопки виклику. Габаритні розміри: 158х69х27 мм.","Виклична панель Qualvision QV-ODS416B",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods416b,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods416b/,0,product,,0
8156,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Антивандальная влагозащищенная панель виклику з ІК підсвічуванням. Вбудована відеокамера з дозволом 900 ТВЛ. Регулювання рівня гучності динаміка і мікрофона. Управління замком.","Виклична панель Qualvision QV-ODS420",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods420,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qualvision-qv-ods420/,0,product,,0
8157,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Антивандальна кольорова відеопанель QV-ODS416BL з високою роздільною здатністю 800 ТВЛ. Спосіб установки накладної. Колір корпусу відеопанелі - чорний. Компанія-виробник Qualvision.","Відеопанель QV-ODS416BL",,publish,closed,open,,%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods416bl,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods416bl/,0,product,,0
8158,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Відеопанель кольорова 1/3 CMOS, корпус антивандальна, накладна установка, розширення 800 ТВЛ, f = 3,6. Підсвічування ІЧ до 1м. Кут огляду по горизонталі 83 °. Вбудоване реле управління замком. Підсвічування кнопки виклику. Габаритні розміри: 122х45х50,5 мм.","Відеопанель QV-ODS416BM черный",,publish,closed,open,,%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods416bm-%d1%87%d0%b5%d1%80%d0%bd%d1%8b%d0%b9,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods416bm-%d1%87%d0%b5%d1%80%d0%bd%d1%8b%d0%b9/,0,product,,0
8159,3,"2019-05-03 11:17:35","2019-05-03 09:17:35","Відеопанель кольорова 1/3 CMOS, корпус антивандальна ""вежа"", накладна установка, розширення 900 ТВЛ, f = 3,6. Підсвічування ІЧ до 1,5 м. Кут огляду по горизонталі 83 °. Вбудоване реле управління замком. Підсвічування кнопки виклику. Габаритні розміри: 142х44х21 мм.","Відеопанель QV-ODS420BA",,publish,closed,open,,%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods420ba,,,"2019-05-03 11:17:35","2019-05-03 09:17:35",,0,http://videoko.com.ua/product/%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-qv-ods420ba/,0,product,,0
8160,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","AVD-710MD White/black - стильний і багатофункціональний відеодомофон з інтегрованим блоком живлення і можливістю збереження фото- і відеоматеріалів на карту пам'яті ємністю до 32 Гб.","відеодомофон ARNY AVD-710MD Black/white",,publish,closed,open,,%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-710md-black-white,,,"2019-05-03 12:00:02","2019-05-03 10:00:02",,0,http://videoko.com.ua/product/%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-710md-black-white/,0,product,,0
8161,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","Домофон ARNY AVD-715M сучасна модель марки ARNY, яка розроблена для контролю і зручного управління. Основною функцією даного домофона - спілкування з відвідувачем через панель виклику, без пропуску в приміщення. Тривалість розмови після натискання кнопки виклику, становить 2 хвилини. Зазвичай цього достатньо для отримання бажаної інформації. Камера, яка встановлена в кольоровий домофон, надає можливість побачити людину, якій необхідний доступ на вашу територію.","Домофон ARNY AVD-715M black/white",,publish,closed,open,,%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-715m-black-white,,,"2019-05-03 12:00:02","2019-05-03 10:00:02",,0,http://videoko.com.ua/product/%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-715m-black-white/,0,product,,0
8162,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","Монітор 7"" TFT, Touchscreen, блок пам'яті на SD карті, відеодомофон на 2 панелі + 2 камери, PAL/NTSC, відкривання замка з панелі, до 4-х моніторів паралельно, додатковий відеовихід на монітор, 2 тревожних NO входи","AVD-715M W",,publish,closed,open,,avd-715m-w,,,"2019-05-03 12:00:02","2019-05-03 10:00:02",,0,http://videoko.com.ua/product/avd-715m-w/,0,product,,0
8163,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","Стандарт пристрої: аналоговий Підтримка AHD стандарту: Немає Дисплей: 7 ""Кольоровий TFT LCD 800x480 Сенсорний екран: Немає Клавіші управління: сенсорні Hands-free (вільні руки): Є Запис фото, або відео: Є Запис відео по руху: Є Підтримка SD карт : до 32Гб Підключення до інтернету: Немає Кількість відеоканалів: 4 Кількість підключаються панелей: 2 Кількість підключаються відеокамер: 2 Блок живлення: Вбудований Матеріал корпусу: Пластик Управління замком: є Розміри: 192 × 132 × 18 мм","Домофон ARNY AVD-730",,publish,closed,open,,%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-730,,,"2019-05-03 12:00:02","2019-05-03 10:00:02",,0,http://videoko.com.ua/product/%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-730/,0,product,,0
8164,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","Торгова компанія ARNY випустила відеодомофон AVD-740, який присутній в ряду якісних моделей з кольоровим 7 ""TFT сенсорним дисплеєм при широкому комплекті функцій і застосуємо для впевненої працездатності в квартирах, котеджах, підприємствах або офісах. Разом з домофоном представляється мікро-SD карта розміром 16Gb в подарунок!!!

До моделі коммутируются 2 викличні пристрої і 2 відеокамери. Для створення внутрішньої мережі зв'язку застосовуються 4 подібні моделі, дзвінки на які відбуваються з головного домофона. З підтримкою екранного меню, можливо налаштування параметрів. Сенсорні кнопки служать для прийняття виклику та відчинення дверей, яка оснащена електрозамком.

Здійснюється нагляд з відеокамер за майданчиком на вході, як на екрані домофону, так і на приєднаному дисплеї. Для здійснення переговорів і відеоспостереження за відвідувачем в активному режимі Hands-Free, необхідно виконати натискання кнопки відповіді після дзвінка з панелі. При цьому відбувається запис фото і голосове повідомлення від користувача, а також при спрацюванні датчика руху. Для підключення обладнання тривоги пропонується 2 входи NO.

Електрозабезпечення за допомогою адаптера АС 100-240 V при споживанні в режимі очікування 250 mA і активному режимі 600 mA. Корпус виготовлений з міцного пластику в білій або чорному кольорі. Простий дизайн домофону підійде для будь-якого сучасного інтер'єру, монтаж відбувається накладним способом.","Кольоровий відеодомофон ARNY AVD-740",,publish,closed,closed,,%d0%ba%d0%be%d0%bb%d1%8c%d0%be%d1%80%d0%be%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-740,,,"2019-07-29 13:08:43","2019-07-29 11:08:43",,0,http://videoko.com.ua/product/%d0%ba%d0%be%d0%bb%d1%8c%d0%be%d1%80%d0%be%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd-arny-avd-740/,0,product,,0
8165,3,"2019-05-03 12:00:02","2019-05-03 10:00:02","Торгова компанія ARNY випустила відеодомофон AVD-740, який присутній в ряду якісних моделей з кольоровим 7 ""TFT сенсорним дисплеєм при широкому комплекті функцій і застосуємо для впевненої працездатності в квартирах, котеджах, підприємствах або офісах. Разом з домофоном представляється мікро-SD карта розміром 16Gb в подарунок!!!

До моделі коммутируются 2 викличні пристрої і 2 відеокамери. Для створення внутрішньої мережі зв'язку застосовуються 4 подібні моделі, дзвінки на які відбуваються з головного домофона. З підтримкою екранного меню, можливо налаштування параметрів. Сенсорні кнопки служать для прийняття виклику та відчинення дверей, яка оснащена електрозамком.

Здійснюється нагляд з відеокамер за майданчиком на вході, як на екрані домофону, так і на приєднаному дисплеї. Для здійснення переговорів і відеоспостереження за відвідувачем в активному режимі Hands-Free, необхідно виконати натискання кнопки відповіді після дзвінка з панелі. При цьому відбувається запис фото і голосове повідомлення від користувача, а також при спрацюванні датчика руху. Для підключення обладнання тривоги пропонується 2 входи NO.

Електрозабезпечення за допомогою адаптера АС 100-240 V при споживанні в режимі очікування 250 mA і активному режимі 600 mA. Корпус виготовлений з міцного пластику в білій або чорному кольорі. Простий дизайн домофону підійде для будь-якого сучасного інтер'єру, монтаж відбувається накладним способом.","Кольоровий відеодомофон ARNY AVD-740",,publish,closed,closed,,8165,,,"2019-07-29 13:09:01","2019-07-29 11:09:01",,0,http://videoko.com.ua/product/8165/,0,product,,0
8166,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Кольорова панель Anry AVP-NG210 виділяється на тлі аналогів високою якістю і функціональністю, але головним її відмінністю є унікальне молоткове покриття корпусу, яке робить пристрій довговічним і стійким до різних пошкоджень і ударів. Також модель має поліпшену камеру, що забезпечує чітку картинку, вона ідеально підійде до домофона з дисплеєм 7-10 дюймів.","ARNY AVP-NG210",,publish,closed,open,,arny-avp-ng210,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/arny-avp-ng210/,0,product,,0
8167,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Виклична панель ARNY, з розширенням відеокамери 1000 твл і кутом огляду 125 градусів !!! Антивандальна, накладна. Корпус визовной панелі виконаний з алюмінію, лицьова панель виконана з шліфованої нержавіючої сталі. Колір: срібло.","ARNY AVP-NG420",,publish,closed,open,,arny-avp-ng420,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/arny-avp-ng420/,0,product,,0
8168,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Ексклюзивний дизайн панелі, передбачає три кольори корпусу (золотий, графітовий і срібний) і наявність двох змінних лицьових накладок різних кольорів, що дозволяють за місцем установки, підібрати оптимальний колір накладки. Панель ARNY AVP-NG422 має відеокамеру з роздільною здатністю 1000 твл і кутом огляду 125 градусів, сенсорну кнопку виклику зі світлодіодним підсвічуванням. Корпус викличної панелі виконаний з алюмінію, лицьова змінна накладка виконана з композитного пластика, панель забезпечена ударостійким склом для захисту об'єктива. Варіанти кольорів корпусу і накладок: срібло з білої і сірої накладкою, графіт із сіркою і чорної накладкою, золото з білої і чорної накладкою.","ARNY AVP-NG422",,publish,closed,open,,arny-avp-ng422,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/arny-avp-ng422/,0,product,,0
8169,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Виклична відеопанель домофона","Виклична відеопанель домофона ARNY AVP-05",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd%d0%b0-arny-avp-05,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%b4%d0%be%d0%bc%d0%be%d1%84%d0%be%d0%bd%d0%b0-arny-avp-05/,0,product,,0
8170,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Панель Arny AVP-NG110 - це вдосконалена версія популярної лінійки від компанії ARNY. Такий блок має витончений дизайн, потужний корпус і камеру з роздільною здатністю 700 ТВЛ. Це пристрій - чудовий варіант для використання з домофонами, екран яких має діагональ 7-10 дюймів. Воно забезпечує чітке зображення.

Виробник	ARNY
Країна виробник	Китай
Тип пристрою	видеопанель кольорова виклична
Тип установки	накладної, накладної на кронштейн
Інтерфейс	провідний
Кількість абонентів	1
Зв'язок з абонентом	гучний зв'язок","виклична панель ARNY AVP-NG110",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-arny-avp-ng110,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-arny-avp-ng110/,0,product,,0
8171,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Виклична панель ARNY AVP-NG320. Відеокамера роздільною здатністю 1000 твл !!! Широкий кут огляду 95 °. Незважаючи на витончений корпус, виклична панель антивандального виконання, тип кріплення - накладної. Підсвічування кнопки дзвінка. Колір: сірий, нержавіюча сталь.","ARNY AVP-NG320",,publish,closed,open,,arny-avp-ng320,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/arny-avp-ng320/,0,product,,0
8172,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Arny AVP-NG110 - це кольорова відеопанель для домофона в антивандальному корпусі. Дозвіл 700 ТВЛ, кнопка виклику, реле управління замком, інфрачервона підсвічування до 1 метра. Козирок і куточок в комплекті.","AVP-NG110 ВіДЕОПАНЕЛЬ НА 700 ТВЛ ЧЕРВОНИЙ",,publish,closed,open,,avp-ng110-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%bd%d0%b0-700-%d1%82%d0%b2%d0%bb-%d1%87%d0%b5%d1%80%d0%b2%d0%be%d0%bd%d0%b8%d0%b9,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/avp-ng110-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%bd%d0%b0-700-%d1%82%d0%b2%d0%bb-%d1%87%d0%b5%d1%80%d0%b2%d0%be%d0%bd%d0%b8%d0%b9/,0,product,,0
8173,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Arny AVP-NG110 - це кольорова відеопанель для домофона в антивандальному корпусі. Дозвіл 700 ТВЛ, кнопка виклику, реле управління замком, інфрачервона підсвічування до 1 метра. Козирок і куточок в комплекті.","AVP-NG110 ВІДЕОПАНЕЛЬ НА 700 ТВЛ СІРИЙ",,publish,closed,open,,avp-ng110-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%bd%d0%b0-700-%d1%82%d0%b2%d0%bb-%d1%81%d1%96%d1%80%d0%b8%d0%b9,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/avp-ng110-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-%d0%bd%d0%b0-700-%d1%82%d0%b2%d0%bb-%d1%81%d1%96%d1%80%d0%b8%d0%b9/,0,product,,0
8174,3,"2019-05-03 13:26:23","2019-05-03 11:26:23","Відеопанель кольорова, антивандальна, 700ТВЛ, f = 3,7, кут огляду по горизонталі 75 °, вертикалі 65 °, накладна і врізна установка. ІК-1м. Підсвічування кнопки. Габаритні розміри: 30x40x130мм. Колір: золото.","Відеопанель AVP-NG210 gold",,publish,closed,open,,%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-avp-ng210-gold,,,"2019-05-03 13:26:23","2019-05-03 11:26:23",,0,http://videoko.com.ua/product/%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-avp-ng210-gold/,0,product,,0
8175,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Kocom KDP-602G - додаткова аудіотрубка до відеодомофонів, зв'язок з викличної панеллю, відкривання замка.","Kocom KDP-602G",,publish,closed,open,,kocom-kdp-602g,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/kocom-kdp-602g/,0,product,,0
8176,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","6 портовий PoE комутатор для IP відеодомофонов Hikvision. Обладнаний 8 портами RJ-45, 6 каналів для передачі даних і живлення для пристроїв (монітори / викличні панелі) по скрученій парі і 2-каналу LAN. Підтримуються стандарти IEEE802.3, IEEE802.3u і IEEE802.3x. DС 24В. 176х91х32 мм","PoE коммутатор для IP систем DS-KAD606-N",,publish,closed,closed,,poe-%d0%ba%d0%be%d0%bc%d0%bc%d1%83%d1%82%d0%b0%d1%82%d0%be%d1%80-%d0%b4%d0%bb%d1%8f-ip-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc-ds-kad606-n,,,"2019-09-26 14:16:02","2019-09-26 12:16:02",,0,http://videoko.com.ua/product/poe-%d0%ba%d0%be%d0%bc%d0%bc%d1%83%d1%82%d0%b0%d1%82%d0%be%d1%80-%d0%b4%d0%bb%d1%8f-ip-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc-ds-kad606-n/,0,product,,0
8177,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","PoE комутатор для IP систем. Підключення 6 внутрішніх моніторів. Розмір: 179х107х30 мм","PoE комутатор для IP систем DH-VTNS1060A",,publish,closed,open,,poe-%d0%ba%d0%be%d0%bc%d1%83%d1%82%d0%b0%d1%82%d0%be%d1%80-%d0%b4%d0%bb%d1%8f-ip-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc-dh-vtns1060a,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/poe-%d0%ba%d0%be%d0%bc%d1%83%d1%82%d0%b0%d1%82%d0%be%d1%80-%d0%b4%d0%bb%d1%8f-ip-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc-dh-vtns1060a/,0,product,,0
8178,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Накладна антивандальна чорно-біла виклична панель на 3 абонента. 1/3 ""LG CCD. Видає живлення на всі типи електромеханічних замків. Працює з усіма марками відеодомофонів (VIATEC, COMMAX, HYUNDAI)","Визывная панель Viatec V-304/3",,publish,closed,open,,%d0%b2%d0%b8%d0%b7%d1%8b%d0%b2%d0%bd%d0%b0%d1%8f-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-viatec-v-304-3,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%b7%d1%8b%d0%b2%d0%bd%d0%b0%d1%8f-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-viatec-v-304-3/,0,product,,0
8179,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Кольорова виклична відеопанель. Матриця: 1/4 ""CMOS; Розширення: 720х576; Вбудоване реле управління замком; 4-х провідна схема підключення; Живлення: від монітора, споживання: 5Вт; Розмір: 145х49,2х26,45 мм","Виклична панель DS-KB2421-IM",,publish,closed,closed,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-ds-kb2421-im,,,"2019-09-26 13:28:37","2019-09-26 11:28:37",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-ds-kb2421-im/,0,product,,0
8180,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Тип: відео; Середа використання: вуличний (універсальний); Монтаж: навісний / вбудований; Число абонентів: 1; Нічна зйомка (ІК підсвічування); Тип камери: кольорова; Кути огляду вертикально (°): 42; Матеріал корпусу: метал (антивандальний); Габарити (мм): 140x42x30;","Виклична панель DVC 411c",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-dvc-411c,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-dvc-411c/,0,product,,0
8181,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Врізне антивандальна кольорова виклична панель відеодомофона. CCIR, 1/3 ""CCD, 0.1 лк, f = 4 мм; DC 12В / 2Вт, 120х184х16 мм, 500 г.","Виклична панель Hyundai HCC-300",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-hyundai-hcc-300,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-hyundai-hcc-300/,0,product,,0
8182,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Накладна антивандальна чорно-біла виклична панель на 2 абонента. 1/3 ""LG CCD. Видає живлення на всі типи електромеханічних замків. Працює з усіма марками відеодомофонів (VIATEC, COMMAX, HYUNDAI)","Виклична панель Viatec V-304/2",,publish,closed,open,,%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-viatec-v-304-2,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/%d0%b2%d0%b8%d0%ba%d0%bb%d0%b8%d1%87%d0%bd%d0%b0-%d0%bf%d0%b0%d0%bd%d0%b5%d0%bb%d1%8c-viatec-v-304-2/,0,product,,0
8183,3,"2019-05-03 13:44:44","2019-05-03 11:44:44","Додаткова аудіотрубка для відеомоніторів HA(C)-300","Додаткова аудіотрубка HDP-3000",,publish,closed,open,,%d0%b4%d0%be%d0%b4%d0%b0%d1%82%d0%ba%d0%be%d0%b2%d0%b0-%d0%b0%d1%83%d0%b4%d1%96%d0%be%d1%82%d1%80%d1%83%d0%b1%d0%ba%d0%b0-hdp-3000,,,"2019-05-03 13:44:44","2019-05-03 11:44:44",,0,http://videoko.com.ua/product/%d0%b4%d0%be%d0%b4%d0%b0%d1%82%d0%ba%d0%be%d0%b2%d0%b0-%d0%b0%d1%83%d0%b4%d1%96%d0%be%d1%82%d1%80%d1%83%d0%b1%d0%ba%d0%b0-hdp-3000/,0,product,,0
